"state","county","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Michigan","Saginaw",5.45929118773946,5.61466072313026,5.60337972166998,5.58887247661251,5.71990407673861,5.63457760314342,5.69299905392621,5.67536945812808,5.79434447300771,5.8010152284264,5.78997361477573,5.81421052631579,5.87205731832139,5.95456974879743,6.01802265705458,6.15603217158177
"Michigan","St Clair",NA,NA,NA,NA,NA,NA,NA,5.6304347826087,5.83615477629988,5.85625774473358,5.87546933667084,5.83623275344931,5.96908986834574,5.90570430733411,6.1398478642481,6.17505854800937
"Michigan","Washtenaw",6.77272727272727,6.74726051608342,6.77971418612757,6.73463317911434,6.82392026578073,6.87676292813969,6.87600267379679,6.92927957699934,7.03020865773902,7.02008928571429,7.08224833280407,7.19672131147541,7.19950356810425,7.26088318196054,7.28463399879008,7.27205673758865
"Michigan","Wayne",5.40315315315315,5.43022525978102,5.53567902975603,5.55348701912588,5.58506554646194,5.65365634813818,5.62311380623325,5.70247755834829,5.74705669916938,5.81015710632079,5.83728336542734,5.87376403241395,5.89952718676123,6.02731399553743,6.10814563406356,6.13229870928089
"Minnesota","Anoka",5.61520842876775,5.68063781321185,5.67009847806625,5.74710080285459,5.74834144183989,5.92230695900858,5.84009546539379,5.90684676292501,5.98937644341801,6.02324478178368,6.00490196078431,5.98655680832611,6.03183361629881,6.14809782608696,6.12478108581436,6.26009174311927
"Minnesota","Dakota",5.99161502005104,5.99614711033275,6.0576512455516,6.14620093626215,6.05969622041681,6.21347073978653,6.36698337292161,6.28019504876219,6.36495535714286,6.43386850152905,6.38168801808591,6.4904593639576,6.43835616438356,6.57486136783734,6.53840499816244,6.61452728670254
"Minnesota","Hennepin",6.42520146520147,6.47122861586314,6.43748223927252,6.53353700874878,6.57047437295529,6.6147701793722,6.57168557985054,6.53272727272727,6.63691880638445,6.77077161799972,6.81116836095251,6.80765712792369,6.83634776100786,6.86214826839827,7.0056637657135,7.05762522673364
"Minnesota","Olmsted",6.25668449197861,6.09776304888152,6.19368246051538,6.30217566478646,6.31983805668016,6.17679127725857,6.396933560477,6.31705150976909,6.46011754827876,6.41873498799039,6.47786131996658,6.58313632781718,6.59151785714286,6.7504118616145,6.81646090534979,7.06752136752137
"Minnesota","Ramsey",6.23014256619145,6.24559686888454,6.31049180327869,6.34771410173857,6.22954545454545,6.35849056603774,6.17654320987654,6.28918254456054,6.3815374921235,6.42439644218551,6.44933785032338,6.52255971689767,6.43578887948067,6.49075730471079,6.50312109862672,6.62114957129247
"Minnesota","St Louis",5.94117647058824,6.03075396825397,6.0363975734951,6.10074626865672,6.08356545961003,6.16408086506817,6.08141112618725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","Stearns",NA,NA,NA,NA,NA,NA,NA,5.87015384615385,5.77938621887666,5.83303303303303,5.88323353293413,5.91301907968575,5.92265496434449,5.98741761533853,5.99531066822978,5.88869764773379
"Minnesota","Washington",6.17836257309941,6.02850877192982,6.21553610503282,6.14255091103966,6.11041548093341,6.21882217090069,6.43753846153846,6.41220893643801,6.42599277978339,6.47348721147848,6.55770430442919,6.51722158438576,6.64997154240182,6.58081705150977,6.66355140186916,6.97397094430993
"Minnesota","Wright",NA,NA,NA,NA,NA,NA,NA,5.76524390243902,5.7972027972028,5.82612966601179,5.8542471042471,5.65304347826087,5.94508414526129,5.70860314523589,5.96688741721854,5.77201112140871
"Mississippi","De Soto",5.21447902571042,5.42562277580071,5.36174636174636,5.35238095238095,5.59522184300341,5.56165359942979,5.65352348993289,5.52107809260539,5.5407835581246,5.52514322087842,5.63787785317705,5.83630769230769,5.83975535168196,5.79115764979639,5.83765112262522,5.9205298013245
"Mississippi","Harrison",5.63505926388022,5.57439678284182,5.44945355191257,5.80645161290323,5.49659863945578,5.82657068062827,5.73749227918468,5.76644538322269,5.68876941457587,5.7082338902148,5.96151669496321,5.81438515081206,5.99495515695067,5.97035794183445,6.0991452991453,6.04924874791319
"Mississippi","Jackson",5.49405772495756,5.49292256452956,5.40144230769231,5.65842894969109,5.69767441860465,5.64406779661017,5.65182546749777,5.74535809018568,5.69955156950673,6.03361344537815,5.84039675383228,5.98097826086957,5.90336879432624,6.08108108108108,6.02715654952077,6.07979407979408
"Mississippi","Rankin",5.94987035436474,5.68223583460949,5.89826676714393,5.84855072463768,5.73270211216315,5.80103934669636,5.78427787934186,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Missouri","Boone",6.56731583403895,6.44747081712062,6.37891520244461,6.39667630057803,6.46426092990979,6.58723088344469,6.62548262548263,6.62090981644054,6.65315666406859,6.64418604651163,6.79572446555819,6.60663149962321,6.77409860191317,6.78206997084548,6.7117776152158,6.6865671641791
"Missouri","Franklin",NA,NA,NA,NA,NA,NA,NA,5.28681318681319,5.53143534994069,5.4881087202718,5.47762863534676,5.66922234392114,5.68292682926829,5.76040494938133,5.79166666666667,5.91772151898734
"Missouri","Jackson",NA,NA,NA,NA,NA,NA,NA,6.03613033935506,6.16661062542031,6.19085011949471,6.16105809475975,6.30166859408558,6.16637139636012,6.31357027463651,6.34667317390597,6.4410701373825
"Missouri","Jefferson",5.28328767123288,5.33580116340561,5.41091492776886,5.47759620453347,5.5087358684481,5.36945031712474,5.57668329177057,5.54450261780105,5.73447893569845,5.68266516092603,5.575,5.71306209850107,5.77353415814954,6.03438395415473,5.82998944033791,5.79004920721706
"Missouri","St Charles",5.77302416721097,5.80628272251309,5.99010513296228,6.00118553645525,5.97851387645479,6.00029976019185,6.19477264590047,6.19413023540202,6.14669421487603,6.19401709401709,6.32804532577904,6.37846481876333,6.39596015495296,6.44133148404993,6.51371365880417,6.49526813880126
"Missouri","St Louis",6.21321109543959,6.27026098901099,6.24401280211897,6.33491525423729,6.3697081554966,6.44077356970185,6.44375447814664,6.5002359046945,6.57525701744253,6.62457095514262,6.65917647058824,6.71400621475429,6.73923112552107,6.79457410259448,6.87768418554989,6.93838745524139
"Missouri","St Louis City",5.61529411764706,5.61824324324324,5.83093664982511,5.83795392424834,6.10073048827374,6.12225329604475,6.10150891632373,6.04596147347077,6.2689975026757,6.32369095569388,6.40787054063994,6.49636363636364,6.73225685317311,6.80384307445957,6.77236084452975,6.85260960334029
"Montana","Yellowstone",5.72955974842767,5.72997299729973,5.72887323943662,6.00089445438283,5.94420600858369,6.1768140116764,5.96585365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nebraska","Douglas",5.89094107299912,5.8882183908046,5.93554058013478,6.01208633093525,6.07379972565158,6.09790590155018,6.05070940620074,6.04968632371393,6.10272952853598,6.11089059786653,6.11974032219284,6.19538274605103,6.08639161157967,6.23801730184709,6.38998555609052,6.43623676612127
"Nebraska","Lancaster",6.01057317751809,6.17871900826446,6.14769381746811,6.13898645258404,6.11521197007481,6.2092574734812,6.32433834976648,6.21620325982742,6.42345568487019,6.31850533807829,6.35096369341103,6.49911894273128,6.32128013300083,6.51633165829146,6.50745033112583,6.43036978756884
"Nebraska","Sarpy",NA,NA,NA,NA,NA,NA,NA,5.87285491419657,6.07894736842105,6.30072173215718,5.94117647058824,5.98450184501845,6.3311499272198,6.20955882352941,6.13956734124215,6.31097079715864
"Nevada","Clark",5.4531372430836,5.47557058326289,5.47486244470817,5.58949521041868,5.6249595861623,5.5639371993445,5.5315551587523,5.67046357615894,5.70388222350291,5.76696725201709,5.82127901566458,5.84018638947207,5.86041952558322,5.92103603822089,6.01910010927923,5.99179281415284
"Nevada","Washoe",5.82466529351184,5.94639651192614,5.8669163545568,5.89822572695909,5.88521939953811,6.01602870813397,6.04107142857143,6.00609756097561,6.06049149338374,6.05518662697504,6.19029585798817,6.15801614763553,6.29885573255553,6.22867475005318,6.36440143067536,6.36511752136752
"New Hampshire","Strafford",5.94559099437148,6.00583090379009,6.03902862098873,6.21243523316062,6.15723270440252,6.16757741347905,6.32078853046595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey","Atlantic",5.69317300232739,5.66333703292638,5.67434088377274,5.7516879219805,5.84121255864309,5.85926476049016,5.82203389830508,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey","Bergen",6.4249468816398,6.41518866801571,6.4517369876187,6.47808154607589,6.52147736482575,6.55823896464063,6.55868089233754,6.6214953271028,6.66096047794118,6.66143471689338,6.70180210812649,6.7825311942959,6.85140378908925,6.8640114424029,6.95789473684211,7.02483940042827
"New Jersey","Burlington",6.00753564154786,6.00412541254125,6.10645933014354,6.05026241421074,6.14140386571719,6.28722741433022,6.20811287477954,6.25096682271525,6.25525291828794,6.354134762634,6.38513783459848,6.51574642126789,6.35855200153227,6.47445672893633,6.57204180664427,6.59242053789731
"New Jersey","Camden",5.69339890296955,5.71169504071058,5.7291553133515,5.80517974487824,5.79347826086957,5.86522399392559,5.79996496759503,5.98785727629367,6.08954642787619,6.11985164942417,6.22784560850729,6.14702472952087,6.29116259995899,6.32284084202243,6.37767405678724,6.35058182718495
"New Jersey","Cape May",6.22675367047308,6.24597495527728,6.30076465590484,6.21339285714286,6.13280562884785,6.30954676952748,6.38314944834504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey","Cumberland",5.11470985155196,4.91949396204715,5.01993534482759,5.14859658778206,4.92470837751856,5.11665731912507,5.13472292831723,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey","Essex",5.70621980676329,5.75918484500574,5.80387836051124,5.89241398759165,5.88146911519199,5.89758278608355,5.86286946593936,5.90052828243783,5.94115302869288,6.01204346118602,6.11430141502954,6.20799653579677,6.14876261578875,6.34005145797599,6.31281337047354,6.35311267364088
"New Jersey","Gloucester",NA,NA,NA,NA,NA,NA,NA,5.92885617908617,6.0990192976906,6.10665804783452,6.16467065868263,6.35686145764938,6.26354270521768,6.29513888888889,6.33649144254279,6.38327388030123
"New Jersey","Hudson",5.95298188479544,5.91372391653291,6.00039603960396,6.10526315789474,6.10536253776435,6.13177270152917,6.11322400558269,6.12207357859532,6.26476719944406,6.39070394072078,6.29201371876531,6.43457638207393,6.6736374114935,6.72033752367832,6.77281255330036,6.77360515021459
"New Jersey","Hunterdon",6.46772151898734,6.29640900791236,6.3675799086758,6.49911920140928,6.50927588270497,6.51460942158617,6.50374531835206,6.70763260025873,6.74480519480519,6.69395465994962,6.78168546781685,6.84237726098191,6.89241293532338,6.91533742331288,7.14874001229256,7.07007419620775
"New Jersey","Mercer",6.19866284622732,6.21961026909991,6.19715386895938,6.3388379204893,6.40119949494949,6.27043673012318,6.28205128205128,6.37005216324026,6.33252720677146,6.43667586629868,6.43736263736264,6.67865097041044,6.64361370716511,6.72902603664417,6.85191186001296,6.85329581993569
"New Jersey","Middlesex",6.10574743299107,6.11509964230966,6.21752070393375,6.23644036241777,6.24294446612043,6.27689659412271,6.33240385732543,6.35928143712575,6.33624715602922,6.45064429856552,6.4438175270108,6.55437698122409,6.6597466572836,6.723341926412,6.71750741839763,6.77710218003856
"New Jersey","Monmouth",6.1836642599278,6.16839729119639,6.19142689371697,6.25809366059328,6.38186690486824,6.42833458929917,6.39993799410944,6.53510933169079,6.57678518075889,6.61989676208353,6.71624537607892,6.70424734540912,6.75214687592538,6.90746087220787,6.97243374961925,7.04894829958718
"New Jersey","Morris",6.46086086086086,6.43529639674545,6.5249606918239,6.51597382602002,6.64780241151303,6.59914712153518,6.68237623762376,6.72847278635256,6.82134387351779,6.94137931034483,6.95296979525644,6.94037940379404,7.00058939096267,7.09115540932843,7.17602339181287,7.0316235059761
"New Jersey","Ocean",5.77513802911159,5.81291687001789,5.83640952831677,5.86089238845144,5.90145368492225,5.8935709526982,5.90902765698382,6.13451232583065,5.99167533818939,6.14870538838349,6.0522061300101,6.1869648785602,6.39628482972136,6.34152913438868,6.39813717188823,6.49945211483673
"New Jersey","Passaic",5.43892750744786,5.57361963190184,5.67361292003126,5.61869398207426,5.51383694839192,5.68824653607262,5.53359173126615,5.58034466697718,5.50889192886457,5.69988412514484,5.67828612926652,5.77286408890947,5.72527726432532,5.84114465975665,5.78214860823556,5.73804406233208
"New Jersey","Somerset",6.50904392764858,6.49890453834116,6.59081030735796,6.60348724572167,6.68576826196474,6.73401297497683,6.57279000985869,6.70194113963682,6.88379396984925,6.9951675257732,7.0281098546042,7.04035874439462,6.97535101404056,7.14381067961165,7.21483063777846,7.11193159735717
"New Jersey","Sussex",5.93092105263158,5.83137455288707,5.97643835616438,5.97006651884701,6.05712701053799,6.1207100591716,6.29509962304793,6.15718884120172,6.34020618556701,6.36093073593074,6.41729323308271,6.49727965179543,6.56846473029046,6.6340921710161,6.68982768204558,6.64355742296919
"New Jersey","Union",5.85572995054827,5.74805467928496,5.79150495903407,5.97679814385151,5.92299752270851,5.86063955783656,5.87353535353535,5.88157894736842,6.00020951183742,5.92706872370267,6.03678253839935,6.07803121248499,6.1750869298425,6.34247153099958,6.2704112337011,6.2145118091064
"New Jersey","Warren",5.60515603799186,5.73465067043049,5.96662030598053,5.69024230517354,5.8960359012715,5.93439226519337,6.00548320767649,5.99494949494949,6.025,6.2290585618977,6.22408759124088,6.29727626459144,6.53453453453453,6.57359307359307,6.61617763679619,6.5546218487395
"New Mexico","Bernalillo",6.10031960227273,6.06517055655296,6.02001416932341,6.09252986272063,6.07564674397859,6.12670807453416,6.26842499064721,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico","Dona Ana",5.22501571338781,5.51335504885993,5.31199502796768,5.43774069319641,5.40665873959572,5.47807807807808,5.30805369127517,5.58280922431866,5.4139566395664,5.57467057101025,5.5910676901605,5.60070671378092,5.60651096956829,5.90690909090909,5.92691751085384,6.06586345381526
"New Mexico","San Juan",5.06195652173913,5.32423580786026,4.93681318681319,4.90658882402002,4.93075684380032,5.15776699029126,5.00414651002073,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico","Sandival",NA,NA,NA,NA,NA,NA,NA,5.675,5.52654867256637,5.68645161290323,5.81670061099796,5.72140575079872,5.76168831168831,5.93691588785047,6.03398058252427,6.4354103343465
"New Mexico","Santa Fe",NA,NA,NA,NA,NA,NA,NA,6.45782463928968,6.34030612244898,6.46789933230611,6.54271099744246,6.76091703056769,6.77723043240285,6.7498710675606,6.74950592885375,6.90048250904704
"New York","Albany",6.34527326440177,6.32948986722572,6.3840782122905,6.46767392832045,6.61033868092692,6.65528756957328,6.57395219951507,6.70627644569817,6.67953929539295,6.68519157749396,6.76871938418474,6.83011325782811,6.81510328479512,6.77131394182548,6.77741831122614,6.97213375796178
"New York","Bronx",4.81174913459581,4.84954694812307,4.90454914703493,4.94615308052155,4.9202805492443,4.88669711398309,4.93793355239138,4.98421388812848,5.06225090149934,5.10666545421479,5.15567547791091,5.17209481595683,5.21546752387255,5.35372264168976,5.50592730479083,5.4686464877213
"New York","Chautauqua",5.64159751037344,5.47755491881566,5.8074684772066,5.58478460128323,5.73240115718419,5.85279187817259,5.80120761727822,5.80453400503778,5.76532066508314,5.93876543209877,6.02825745682889,5.94897448724362,5.95438940657185,5.92193675889328,6.09980430528376,6.03544776119403
"New York","Dutchess",6.17224702380952,5.96373227827234,6.16523825848474,6.23424044092318,6.22176870748299,6.29814126394052,6.26835871404399,6.27090404196236,6.43561643835616,6.48947032546267,6.49151989562948,6.47764849969381,6.5774826059456,6.65138490926457,6.76837209302326,6.7978045325779
"New York","Erie",5.93318155947638,6.01291638341264,6.06634431575396,6.0716760502382,6.15123456790123,6.22829730666975,6.20478393320546,6.24555442292445,6.29243583971184,6.30887023593466,6.35491579426491,6.41342715422771,6.44982118909253,6.5093079281647,6.44228079612695,6.54433596362177
"New York","Kings",5.5329646958741,5.55610934904093,5.60548807917229,5.63944972288203,5.68543680030619,5.62329880626132,5.71305317040951,5.78975379865117,5.87307395210798,5.95488085157857,6.00245709982959,6.09818296480233,6.21721046680666,6.29282235014693,6.34147532975086,6.36870053100892
"New York","Monroe",NA,NA,NA,NA,NA,NA,NA,6.29486455981941,6.37426900584795,6.38889675683331,6.4005909666526,6.48469891411649,6.55541955664355,6.57417173766058,6.63871391076115,6.70026050146532
"New York","Nassau",6.37606706144736,6.41589888068225,6.45960325302121,6.49551502466736,6.4806143751864,6.50676702612723,6.65962390183693,6.64226743328911,6.6328867761452,6.67358310726593,6.75394785163423,6.83651664837175,6.86717789191927,6.83705438840495,6.93585038814397,6.88865386242491
"New York","New York",7.3031914893617,7.13156047042303,7.20491513437058,7.27150369908191,7.3256629597947,7.34273318872017,7.1218263504336,7.27224392361111,7.33883942936823,7.43989042250553,7.50819142056478,7.48415729177418,7.5656658496732,7.55102450783447,7.6300252476209,7.41000117109732
"New York","Niagara",5.83815028901734,5.68824065633546,5.82037768994291,5.8726778432261,5.85567970204842,5.9361797752809,5.91306306306306,6.06419073819349,6.06792106470858,6.07262065854759,5.96191819464034,6.05825688073394,6.08355916892502,6.30814479638009,6.25874439461883,6.34292160180485
"New York","Ontario",6.04613095238095,6.06332842415317,6,6.23559445660102,6.19238900634249,6.13824884792627,6.21489526764934,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","Orange",5.65387117761874,5.61188057863958,5.7130195599022,5.71018518518519,5.75598666262504,5.70749542961609,5.82310582341891,5.76072961373391,5.84330794341676,5.85153677277717,5.94250281848929,5.92609351432881,5.99185393258427,6.07298850574713,6.11082251082251,6.07466063348416
"New York","Oswego",5.45552050473186,5.6,5.62671009771987,5.44939024390244,5.5480404551201,5.73997412677878,5.52833530106257,5.75510204081633,5.73645320197044,5.78459611772073,5.68980612883052,5.85345911949686,5.72215568862275,5.8746195982958,5.86382978723404,5.97069335239457
"New York","Queens",5.79063883617963,5.80415010075704,5.84241255852382,5.91768787420961,5.91755817800816,5.89035299159034,5.91781811179048,5.91864009378664,6.00051645617165,6.05812429801572,6.0627698882607,6.12576645319526,6.16171420722494,6.27239235551462,6.33299151673348,6.35544944755982
"New York","Rensselaer",5.85625774473358,5.81151832460733,5.99009900990099,6.09058188362328,6.20079410096427,6.24322660098522,6.30141843971631,6.39237668161435,6.28316032295271,6.29269764634882,6.4301775147929,6.37962435970404,6.56493506493506,6.50364145658263,6.45984598459846,6.82395287958115
"New York","Richmond",5.7817310118597,5.79188449091362,5.94097307977278,5.90072337241207,5.86598452707761,6.08437801350048,6.07611097471151,6.05554165624218,6.04765325670498,6.19980193117108,6.33681958640361,6.23121526938874,6.23236514522822,6.26210551674295,6.47716229348882,6.43846828412745
"New York","Rockland",5.96637816245007,5.90059840425532,6.04425087108014,6.16135593220339,5.98202396804261,5.97701521528003,5.99492707672796,5.90765904879555,6.02357624004899,6.02602010644589,6.04051565377532,6.11835973904939,6.13152866242038,6.1517971758665,6.10448678549478,6.32574366507528
"New York","Saratoga",6.13399728383884,6.00043936731107,6.10612065169529,6.27143472641103,6.20809751850239,6.27638408304498,6.38579828132067,6.46185286103542,6.46884666372072,6.48785683851726,6.57995642701525,6.59804338579328,6.59558823529412,6.68742111905764,6.66225165562914,6.74227848101266
"New York","Schenectady",6.09866666666667,6.04958145524791,6.07343124165554,6.21703853955375,6.15323117921386,6.2518223989397,6.33107274969174,6.19922128487995,6.32817537072856,6.38725154215216,6.43682065217391,6.55187319884726,6.44207533759773,6.73505976095618,6.49273531269741,6.50298062593145
"New York","St Lawrence",5.6807738814994,5.5842018650576,5.63977591036415,5.53169398907104,5.70831040176114,5.77464788732394,5.76875323331609,5.80422993492408,5.67908787541713,5.82764227642276,5.96688382193268,5.95040871934605,5.90654205607477,5.90356164383562,5.91441908713693,5.88375165125495
"New York","Suffolk",5.99828289332475,6.05840311868322,6.03609022556391,6.2149457905843,6.19189719015465,6.20246895858753,6.27992073041263,6.29393016502585,6.40275049115914,6.4312135438896,6.46447562776957,6.5534057397684,6.58338755150726,6.64116960770016,6.71492301050511,6.6454923246544
"New York","Tompkins",NA,NA,NA,NA,NA,NA,NA,6.90316742081448,7.02811621368322,6.92054263565892,7.09864253393665,7.02210433244916,7.1972850678733,6.98039215686275,7.37267080745342,7.28274428274428
"North Carolina","Alamance",5.50944822373394,5.56174698795181,5.75070422535211,5.38456330399458,5.82842785355348,5.61357340720222,5.56276824034335,5.67280606717226,5.82454128440367,5.81115879828326,5.85229110512129,6.05324543610548,5.95290581162325,6.06841046277666,6.07348560079444,6.13903743315508
"North Carolina","Brunswick",NA,NA,NA,NA,NA,NA,NA,6.55172413793103,6.23537906137184,6.61990595611285,6.75449569976544,6.67426942266572,6.87049399198932,7.09780297661233,7.01906640368179,7.04304635761589
"North Carolina","Buncombe",NA,NA,NA,NA,NA,NA,NA,6.32153914197258,6.66118274788795,6.84148550724638,6.57581147176523,6.75066430469442,7.04237658366099,6.91171684296176,7.02534750613246,7.03478773584906
"North Carolina","Cabarrus",5.54021352313167,5.52337063857801,5.67588424437299,5.58105646630237,5.57292882147024,5.63462723351818,5.61660377358491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","Catawba",5.39902845246357,5.48116883116883,5.4546056991385,5.59457671957672,5.41624040920716,5.61910994764398,5.52958236658933,5.82467532467532,5.74219910846954,5.70425531914894,6.04851556842867,5.92771084337349,5.68699731903485,6.04940711462451,6.13733609385783,6.1172607879925
"North Carolina","Craven",NA,NA,NA,NA,NA,NA,NA,5.79940417080437,5.99474789915966,5.96020942408377,6.17010309278351,6.09937238493724,6.03353658536585,6.12698412698413,6.15096251266464,6.28027210884354
"North Carolina","Cumberland",5.41878367975366,5.4960385807785,5.44413112442721,5.56737836891845,5.54564831261101,5.62404975812025,5.5913017575216,5.54576175725148,5.65357967667437,5.66186839012926,5.75777317145395,5.69629415170816,5.73187995469989,5.81009148877183,5.83846363388722,5.9955328653478
"North Carolina","Davidson",5.15770862800566,5.43022464261402,5.39409836065574,5.25553319919517,5.38857938718663,5.526791927627,5.42130750605327,5.47780859916782,5.58114478114478,5.54639175257732,5.65006640106242,5.64308890330954,5.75015893197711,5.7033426183844,5.87039390088945,6.15604186489058
"North Carolina","Durham",NA,NA,NA,NA,NA,NA,NA,6.53077571669477,6.80676328502415,6.85926573426573,6.79551122194514,6.729088639201,6.78739853111712,6.9533150255002,7.11608222490931,6.97208619000979
"North Carolina","Forsyth",5.92837549527583,5.97219730941704,6.11249277038751,6.18796992481203,5.91897177982677,5.99624168834923,6.09803921568627,6.03084415584416,6.19111598574171,6.14906995022269,6.30418353576248,6.31780538302277,6.33777081701905,6.37737843551797,6.45680663278952,6.57766417616988
"North Carolina","Gaston",NA,NA,NA,NA,NA,NA,NA,5.49287749287749,5.56662712534599,5.77482578397213,5.79046836483155,5.72770323599053,5.83583815028902,5.89309147047472,5.99923283467587,6.06098964326812
"North Carolina","Guilford",5.92635294117647,5.91983878190775,6.15547624358688,6.01693121693122,5.99978840457046,5.97325857235281,5.99942163100058,6.0671031096563,6.20940084728667,6.286895411327,6.29376671466776,6.25681405208964,6.39231385108087,6.40116046418567,6.50712589073634,6.52302996670366
"North Carolina","Harnett",NA,NA,NA,NA,NA,NA,NA,5.48392198207696,5.61856223175966,5.55730809674027,5.62986666666667,5.66840458811262,5.70298047276465,5.74156171284635,5.8828689370485,6.00294550810015
"North Carolina","Iredell",5.38728323699422,5.65007429420505,5.58743169398907,5.65647840531561,5.4802371541502,5.55890804597701,5.63327205882353,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","Johnston",NA,NA,NA,NA,NA,NA,NA,5.35419968304279,5.4450184501845,5.47020818377602,5.58132295719844,5.64499634769905,5.75933908045977,5.6437587657784,5.56105610561056,5.93725490196078
"North Carolina","Mecklenburg",6.16216600341103,6.12859858772406,6.24134406541459,6.24386312918423,6.21410386965377,6.19434194341943,6.23070029445654,6.28501647165739,6.37798523664785,6.42727368754621,6.47489737922324,6.51439338427719,6.62460244177696,6.6063872255489,6.75005021088572,6.68856733150828
"North Carolina","Onslow",5.03342428376535,5.37075879086983,5.55530600786075,5.31430186546071,5.4786866359447,5.41580161476355,5.43724696356275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","Orange",NA,NA,NA,NA,NA,NA,NA,6.91595535128037,6.99539776462853,6.8970207253886,7.0842175066313,7.05929380413058,7.2962515114873,7.23206751054852,7.3299522673031,7.2189349112426
"North Carolina","Pitt",5.72991583779648,5.89406779661017,5.86444141689373,5.91955526487901,5.92520954223082,6.0544262295082,5.7618332081142,5.93997175141243,6.04707560627675,6.01610644257703,6.20440028388928,6.22630418809699,6.36044776119403,6.10147849462366,6.36510161177295,6.23018147086915
"North Carolina","Randolph",5.02111024237686,5.04237288135593,5.08789722785666,5.11821974965229,5.25868440502587,5.14416315049226,5.30929791271347,5.37595712098009,5.3585500394011,5.30914588057445,5.45774647887324,5.48917748917749,5.76756756756757,5.65143699336772,5.58102766798419,5.67011494252874
"North Carolina","Robeson",4.71951219512195,4.96303317535545,4.76390076988879,5.05207413945278,4.94505494505495,4.83246977547496,4.89735894357743,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","Rowan",5.22269203664553,5.4978229317852,5.60209059233449,5.38062283737024,5.51145038167939,5.3773987206823,5.55790784557908,5.65758468335788,5.59629331184529,5.80791366906475,5.63444108761329,5.93855157278712,5.96376252891288,5.83498854087089,5.8024275118004,6.05079365079365
"North Carolina","Union",5.35075987841945,5.42239467849224,5.54796511627907,5.51118677042802,5.71341176470588,5.52941176470588,5.4255930984903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","Wake",NA,NA,NA,NA,NA,NA,NA,6.58810836729801,6.65281548813599,6.68167683980191,6.70083287062743,6.82740389910783,6.81125378431987,6.89544619154584,6.97505218169168,7.07606861642295
"North Carolina","Wayne",5.49543147208122,5.27619047619048,5.31041131105398,5.50599013389711,5.45454545454545,5.56939676311918,5.38284352660842,5.735559566787,5.68239564428312,5.76279069767442,5.90962099125364,5.62807657247037,5.79216043755697,5.71616541353383,5.85505925250684,6.08823529411765
"North Dakota","Cass",6.12445887445887,6.08740894901145,6.09619238476954,6.18052930056711,5.99335863377609,6.25686274509804,6.17555555555556,6.34759916492693,6.33272727272727,6.2764598540146,6.29503916449086,6.46591889559966,6.46221864951768,6.36593317033415,6.51338199513382,6.5929734361611
"Ohio","Allen",NA,NA,NA,NA,NA,NA,NA,5.65767284991568,5.64038616251006,5.65580618212197,5.82489626556017,5.94275802254987,5.80256821829856,5.65723524656427,5.70046439628483,5.80714285714286
"Ohio","Ashtabula",5.06981132075472,5.29428571428571,5.43959390862944,5.41759259259259,5.45901639344262,5.43282149712092,5.46781115879828,5.53098982423682,5.51525719267655,5.42679680567879,5.62269641125121,5.52844036697248,5.59981768459435,5.80037664783428,5.66449814126394,5.64989293361884
"Ohio","Butler",5.57531519575315,5.64274219504345,5.65812229771464,5.72788490970309,5.71533742331288,5.79259034315214,5.72871811858231,5.88225960012694,5.94779969650986,5.92380660954712,6.11050955414013,6.03001531393568,6.14370900417412,6.04448398576512,6.15496368038741,6.27474462839028
"Ohio","Clark",NA,NA,NA,NA,NA,NA,NA,5.60696202531646,5.73304562268804,5.65724815724816,5.71963190184049,5.82237673830594,5.86923562855338,5.83057577763071,5.7370977534912,5.87175792507205
"Ohio","Columbiana",5.22820037105751,5.27343078245916,5.42087254063302,5.41098317094774,5.38050847457627,5.58527827648115,5.39916666666667,5.591985428051,5.59714285714286,5.36699729486023,5.38294010889292,5.66141001855288,5.49752229930624,5.69593956562795,5.78711484593838,5.7796803652968
"Ohio","Cuyahoga",5.9349847683181,5.91472193655565,5.98532873058214,6.0175946011087,6.02789613312967,6.07177482408131,6.07431607668557,6.07660115088558,6.16388763707376,6.29457364341085,6.27268626419066,6.36005742783739,6.45565033592511,6.4471506997603,6.57413445117218,6.65977912361952
