"","Year","GeoFIPS","american_indian_alaska_native","asian","black","female","hawaiian_other","hisp","male","med_income","not_cit","other_race","two_more","white","percent_manuf","County.Name","Deaths","Population","Crude.Rate","unemployment_rate"
"3930",2006,53021,0.00561814631215262,0.0159531320414601,0.0192579239897852,0.476971608832808,0,NA,0.523028391167192,42417,0.736277602523659,0.367342646837915,0.0337389214360823,0.558089229382605,NA,NA,NA,NA,NA,NA
"3931",2007,53021,0.00901146914254506,0.0116847279312426,0.0211273678461583,0.475466383052114,0.00435482480094283,NA,0.524533616947886,48457,0.720572594785708,0.299491218488603,0.0366638880105781,0.61766650377993,NA,NA,NA,NA,NA,NA
"3932",2008,53021,0.0108816619265488,0.0205405108335738,0.0261462154624019,0.474272838437547,0,NA,0.525727161562453,43998,0.727161562452771,0.307860352005276,0.00802385172361678,0.626547408048583,NA,NA,NA,NA,NA,NA
"3933",2009,53021,0.00332234503264172,0.0188352401266886,0.0145045569129339,0.468916036455303,0,NA,0.531083963544697,47885,0.759989658069937,0.352116863809708,0.0381746493439338,0.573046344774093,NA,NA,NA,NA,NA,NA
"3934",2010,53021,0.0108301882029209,0.0223672418363354,0.0196660060840917,0.480062608080987,0.000252451939462025,NA,0.519937391919013,51457,0.716256642641657,0.357421455890335,0.0301048937808465,0.559357762266009,NA,NA,NA,NA,NA,NA
"3935",2011,53021,0.000443352705050626,0.0416032592415074,0.00868731651788389,0.495201006530466,0.000862740399017435,NA,0.504798993469534,49176,0.695548499191181,0.387969564435924,0.0278713078904799,0.532562458810137,NA,NA,NA,NA,NA,NA
"3936",2012,53021,0.00411206243811521,0.0291572019337177,0.0132797483837148,0.474797600326169,0.000873667656823344,NA,0.525202399673831,55392,0.758762886597938,0.320379754208166,0.0249053526705108,0.607292212708952,NA,NA,NA,NA,NA,NA
"3937",2013,53021,0.00527482167178374,0.0224843602114546,0.023165354694245,0.483205983517625,0.000380895219187885,NA,0.516794016482375,56631,0.7616288464646,0.161626538008726,0.0343036542856483,0.752764375908955,NA,NA,NA,NA,NA,NA
"3938",2014,53021,0.00755047888029701,0.0257376806477696,0.0185971825211539,0.472582537097564,0.00099078682139644,NA,0.527417462902436,57890,0.761562026671526,0.179560181758134,0.021592319693881,0.745971369677368,NA,NA,NA,NA,NA,NA
"3939",2015,53021,0.00146384857049557,0.0190863332845384,0.0237481279628858,0.48401589964755,0.000337811208575901,NA,0.51598410035245,59664,0.768914612586846,0.122963279921628,0.039445088788046,0.792955510263831,NA,NA,NA,NA,NA,NA
"3940",2016,53021,0.00805235137533274,0.019709405501331,0.0192213842058563,0.483784383318545,0.00841836734693878,NA,0.516215616681455,57670,0.7823314108252,0.298291925465838,0.039407719609583,0.60689884649512,0.0635164796306259,"Franklin County, WA",12,90160,"Unreliable",7.3
"3941",2017,53021,0.0288955223880597,0.0255739484396201,0.0179538670284939,0.484200814111262,0.00758751696065129,NA,0.515799185888738,64344,0.752814111261872,0.177378561736771,0.0535033921302578,0.689107191316147,0.0617750163964579,"Franklin County, WA",10,92125,"Unreliable",6.2
"3942",2018,53021,0.0185167519899944,0.0322532777936765,0.0293809024134313,0.48197610946824,0.000784338664716419,NA,0.51802389053176,60012,0.767973544468822,0.150190255122049,0.0727527107380203,0.696121763278112,0.0624989717478151,"Franklin County, WA",12,94347,"Unreliable",6
"3943",2019,53021,0.0166663166075067,0.0131797273739262,0.0179580349078994,0.487901955430468,0.00148075024679171,NA,0.512098044569532,61951,0.741236268929449,0.18928398899414,0.0475730398437336,0.713858142026002,NA,NA,NA,NA,NA,NA
"3944",2005,24021,0.00355758140051974,0.0279140436452239,0.0691504884726025,0.508030035622137,0.00356684593541693,NA,0.491969964377863,73149,0.916355146680749,0.0231335436382755,0.0199002209591573,0.852777275948804,0.0429449227305062,"Frederick County, MD",20,221201,"9.0",3.4
"3945",2006,24021,0.00358844162951134,0.0360324395123308,0.0825476141348716,0.512182759332191,0,NA,0.487817240667809,74029,0.899093021378141,0.0259892885017359,0.0115144120786945,0.840327804142856,0.0367109167873141,"Frederick County, MD",23,224211,"10.3",3.4
"3946",2007,24021,0.00276807369662446,0.0359137535880376,0.0850225851672192,0.505698582586057,0,NA,0.494301417413943,77027,0.89858703633653,0.032727353641441,0.0226029683362631,0.820965265570414,0.035945555337396,"Frederick County, MD",19,227463,"Unreliable",3.1
"3947",2008,24021,0.00484226102134936,0.0383880985818776,0.0838513031574377,0.50611152706217,0,NA,0.49388847293783,78728,0.904594610160331,0.0230638708848534,0.0208398864084423,0.82901457994604,0.0363420214038744,"Frederick County, MD",17,229286,"Unreliable",3.9
"3948",2009,24021,0.00206158434950434,0.0372269497324327,0.0877226072462497,0.505333801210633,0.00123256426002281,NA,0.494666198789367,83229,0.897969120098254,0.0165146065444337,0.0243573997719098,0.830884288095447,0.0338135870439458,"Frederick County, MD",23,230942,"10.0",6.8
"3949",2010,24021,0.00704760765754607,0.0410427042311274,0.076754854306729,0.509136262290601,0.00265246324565825,NA,0.490863737709399,82133,0.888746038390241,0.0138047684540539,0.0326752718668045,0.826022330238081,0.0322198628041209,"Frederick County, MD",16,233385,"Unreliable",7.1
"3950",2011,24021,0.00448583919406957,0.039603793110731,0.0951065492407443,0.503309467992988,0.000498426577118841,NA,0.496690532007012,77791,0.887782212929523,0.0182136898350546,0.0229402944095968,0.819151407632685,0.0302081377726964,"Frederick County, MD",30,236745,"12.7",6.5
"3951",2012,24021,0.00393184796854522,0.0320892220617576,0.0848436026078754,0.505108897997345,0.00153183461194914,NA,0.494891102002655,80765,0.894174019751066,0.0203395914551177,0.0411758813266439,0.816088019968111,0.0292551088417699,"Frederick County, MD",31,239582,"12.9",6
"3952",2013,24021,0.00231557232746086,0.0449030483536239,0.0855394786441268,0.505266995016756,0.000281679639118674,NA,0.494733004983244,84308,0.893790206661723,0.0129614057470931,0.0297461983604588,0.824252616928118,0.0304297096168243,"Frederick County, MD",37,241409,"15.3",5.7
"3953",2014,24021,0.0020354981019801,0.0450682261208577,0.0932020108751411,0.509034574740946,0.0008946342464348,NA,0.490965425259054,84203,0.890066687185801,0.012910639171027,0.0341274238227147,0.811761567661845,0.0324484116293706,"Frederick County, MD",44,243675,"18.1",5
"3954",2015,24021,0.00191584937347649,0.0457439609981983,0.0900000815255053,0.507443278629719,0.00108836549514516,NA,0.492556721370281,83819,0.878543302272116,0.0173812377202208,0.0327651005617107,0.811105404325743,0.0316702198322175,"Frederick County, MD",38,245322,"15.5",4.4
"3955",2016,24021,0.00473361309579104,0.0471705352779382,0.103848685937696,0.507857716960633,0.000234257303375325,NA,0.492142283039367,90043,0.872358042093614,0.0088896607711912,0.0240759963003502,0.811047251313658,0.0114626081336238,"Frederick County, MD",102,247591,"41.2",3.8
"3956",2017,24021,0.00308306417693693,0.0457658458388553,0.0878336018284118,0.508364349144122,0.000400758663926165,0.0959678123338439,0.491635650855878,92495,0.878363793637063,0.0231527406337542,0.0425558086198824,0.797208180238233,0.011319757705482,"Frederick County, MD",85,252022,"33.7",3.6
"3957",2018,24021,0.00118913506070847,0.0408413130554512,0.102484666416322,0.50501079609463,0.00101702340718488,NA,0.49498920390537,95850,0.87277819501815,0.0103853736387533,0.0339451120290399,0.81013737639254,0.0115500776429489,"Frederick County, MD",85,255648,"33.2",3.4
"3958",2019,24021,0.00371031065664408,0.0475790511930402,0.104277837925308,0.507418694879925,0.000296670737862507,NA,0.492581305120075,103516,0.875510023232786,0.0118514180475983,0.0360474210836573,0.796237290355889,0.0290689756573647,"Frederick County, MD",71,259547,"27.4",3.1
"3959",2005,51069,NA,NA,NA,0.500894428152493,NA,NA,0.499105571847507,59294,0.952991202346041,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3960",2006,51069,0.000842850520460196,0.012937755489064,0.0354418643853513,0.493264219590656,0.001418798376108,NA,0.506735780409344,55231,0.933218143762204,0.017236293143411,0.00861112281736834,0.923511315268237,NA,NA,NA,NA,NA,NA
"3961",2007,51069,0.00337541163556531,0.0130625686059276,0.0404774972557629,0.50159165751921,0,NA,0.49840834248079,66114,0.943345225027442,0.00485729967069155,0.0136937431394072,0.924533479692645,NA,NA,NA,NA,NA,NA
"3962",2008,51069,0.00331538065982841,0.0161303418225121,0.0456304636120057,0.507875720587837,0,NA,0.492124279412163,61453,0.943286692467996,0.0249803783593602,0.0104738964518661,0.899469539094428,NA,NA,NA,NA,NA,NA
"3963",2009,51069,0.00701595262231233,0.0127247505735475,0.036400256095609,0.502467587899482,0.00414821533372459,NA,0.497532412100518,61806,0.921490689857547,0.0242357146668089,0.0227284853011791,0.892746625406819,NA,NA,NA,NA,NA,NA
"3964",2010,51069,0,0.0121766376686069,0.0480187489651132,0.507215549413458,0,NA,0.492784450586542,63331,0.934174829004853,0.000853383602297767,0.0114124135471463,0.927538816216836,NA,NA,NA,NA,NA,NA
"3965",2011,51069,0.000188286094444305,0.00962769562925213,0.0396907087088595,0.485891095322973,0,NA,0.514108904677027,69155,0.944304973263375,0.00872392237591946,0.0306278713629403,0.911141515828584,NA,NA,NA,NA,NA,NA
"3966",2012,51069,0.000971151810949114,0.015899498238231,0.0445733779897158,0.501699515669161,0,NA,0.498300484330839,67289,0.921237097999178,0.0124506642429374,0.0234695020979369,0.90263580562023,NA,NA,NA,NA,NA,NA
"3967",2013,51069,0.00349241874592654,0.0150026439085577,0.0379247162409769,0.503326405883004,0.000541078960636506,NA,0.496673594116996,69332,0.926634611837332,0.0190853306115422,0.0218276171620409,0.902126194370319,NA,NA,NA,NA,NA,NA
"3968",2014,51069,0.000509851050657344,0.0164609053497942,0.0518591354382898,0.509207667188657,0.000315622078978356,NA,0.490792332811343,66167,0.922660451339573,0.00432159461985748,0.012673440402054,0.913859451060369,NA,NA,NA,NA,NA,NA
"3969",2015,51069,0.00842558203824565,0.0118751427300809,0.0435702352191733,0.514369163090903,0.00387023882498588,NA,0.485630836909097,71993,0.92484284666883,0.00272839817786271,0.010901573336218,0.918628829673434,NA,NA,NA,NA,NA,NA
"3970",2016,51069,0.00536596344511437,0.0138946470664882,0.0317693464896175,0.504850688809656,0,NA,0.495149311190344,69827,0.922519278378602,0.0101159664064628,0.0317693464896175,0.9070847301027,NA,NA,NA,NA,NA,NA
"3971",2017,51069,0.00105221775126035,0.0114703297719809,0.0404467878451505,0.505908607372462,0,NA,0.494091392627538,72405,0.924610332547061,0.00973590490726608,0.0367235558022293,0.900571203922113,NA,NA,NA,NA,NA,NA
"3972",2018,51069,0,0.0187086186407108,0.0456454077301794,0.493486503310509,0.00186746647048837,NA,0.506513496689491,80953,0.905936279780431,0.00767358949691585,0.0222058740308981,0.903899043630808,NA,NA,NA,NA,NA,NA
"3973",2019,51069,0.00206017041192212,0.0151937567879256,0.0477869962939326,0.504864913282501,0.00021273498818761,NA,0.495135086717499,86229,0.917514807474836,0.00588940019929909,0.0233560623873344,0.905500878931399,NA,NA,NA,NA,NA,NA
"3974",2005,6019,0.00959313020112975,0.090758695520567,0.0516760036696051,0.501412192589074,0.00175214331950246,NA,0.498587807410926,41899,0.767671616908125,0.211747393322995,0.0294301866934902,0.60504244727271,0.0585437796698744,"Fresno County, CA",97,872470,"11.1",9
"3975",2006,6019,0.0114055862814492,0.0883111523780047,0.0487027841696608,0.497020485424264,0.00117184521326462,NA,0.502979514575736,42732,0.78457784416365,0.185878199866331,0.0384948349099978,0.626035597181292,0.0576438724520064,"Fresno County, CA",110,883862,"12.4",8
"3976",2007,6019,0.0109468192512798,0.087348834933752,0.0492779213385697,0.496134977783906,0.00146439420558004,NA,0.503865022216094,47298,0.77560188047341,0.192053576591041,0.0351209987679964,0.623787454911781,0.0566409016011103,"Fresno County, CA",103,895933,"11.5",8.5
"3977",2008,6019,0.0120474771573102,0.0862077120132695,0.0530548763519452,0.494968393658713,0.000845842228975761,NA,0.505031606341287,43737,0.784074847687903,0.218593570059165,0.0351491993096871,0.594101322879647,0.0546218771657048,"Fresno County, CA",98,909630,"10.8",10.6
"3978",2009,6019,0.00892526443103488,0.0868566221659909,0.0519280166333977,0.493711671020587,0.00119418705142871,NA,0.506288328979413,45661,0.779963660877099,0.155839771345411,0.0359206657729384,0.659335472599799,0.0493707675835794,"Fresno County, CA",120,921478,"13.0",15.3
"3979",2010,6019,0.00921084213413798,0.0946597260320944,0.0509971625977232,0.500799358798519,0.00124939994513784,NA,0.499200641201481,45221,0.772282394390344,0.209303422027157,0.0427592665615142,0.591820180702236,0.0467256581161569,"Fresno County, CA",110,930450,"11.8",17.1
"3980",2011,6019,0.0106044729898272,0.0957403935077166,0.0493464870230692,0.500345740393508,0.00196732647226017,NA,0.499654259606492,42807,0.766406760391302,0.250206807904092,0.0395056124483511,0.552628899654684,0.0442815824942417,"Fresno County, CA",97,942904,"10.3",16.8
